touch_id,org_id,campaign,channel,timestamp,clicked,converted
mkt_hjla9a1n,org_sg65kxvf,upgrade_enterprise,ads,2025-07-16,True,True
mkt_3irw50lm,org_phr62gds,upgrade_pro,in_app,2025-05-08,True,False
mkt_bvsqoi2j,org_vyie6ivw,upgrade_enterprise,email,2025-06-20,False,False
mkt_vzhoyykc,org_i7p5tb94,webinar_finops,in_app,2025-07-25,False,False
mkt_zf2tdcit,org_pht0hl9x,upgrade_pro,ads,2025-07-27,False,True
mkt_egb1dind,org_g8sbi4q2,webinar_finops,event,2025-07-13,False,False
mkt_lfdttnib,org_41ibljh7,upgrade_pro,ads,2025-07-13,False,False
mkt_th05ys0w,org_ly8ozcyw,genai_launch,email,2025-08-30,False,True
mkt_i4iuyd7r,org_nam148p0,genai_launch,ads,2025-07-27,False,False
mkt_ina0vlrr,org_phr62gds,upgrade_pro,event,2025-05-23,False,True
mkt_baejz286,org_4zw9xa3k,webinar_finops,event,2025-08-04,True,False
mkt_qpjn22y4,org_h2m5zja8,security_week,email,2025-08-09,True,False
mkt_lgqtcd21,org_wm31yiha,upgrade_enterprise,event,2025-05-10,False,False
mkt_w2kjnvfo,org_xaji0y6d,security_week,email,2025-07-13,True,True
mkt_m3vqriqy,org_xaji0y6d,welcome,in_app,2025-08-16,True,False
mkt_e1sofpvo,org_gv0e38da,upgrade_pro,ads,2025-05-17,False,False
mkt_eo37phan,org_teiyzcot,genai_launch,event,2025-07-11,False,False
mkt_hdt4rk9f,org_dzr1yxr2,webinar_finops,email,2025-07-25,False,False
mkt_fy71knck,org_0lzjjege,webinar_finops,email,2025-07-20,False,True
mkt_onrhhkyc,org_l58kxo9t,upgrade_pro,ads,2025-05-28,False,True
mkt_q2ygynki,org_0lzjjege,genai_launch,event,2025-08-10,False,False
mkt_v90h7jaj,org_5935a0l7,upgrade_enterprise,email,2025-08-23,False,False
mkt_ltuv67ht,org_okep7y6w,genai_launch,in_app,2025-05-23,False,True
mkt_2ibtrvxo,org_kdgigatj,upgrade_pro,event,2025-08-30,True,False
mkt_i41ug82z,org_d14ve92m,genai_launch,in_app,2025-05-18,False,False
mkt_8exrclic,org_x7eedtjv,webinar_finops,email,2025-07-26,True,False
mkt_6b0yucqe,org_dhylurtp,genai_launch,ads,2025-07-27,False,False
mkt_frsatqv9,org_dhylurtp,webinar_finops,email,2025-05-10,False,False
mkt_ob3mqw20,org_h2m5zja8,upgrade_enterprise,email,2025-06-06,False,False
mkt_x3rkwwcf,org_cvs4f8cg,upgrade_enterprise,email,2025-08-05,False,False
mkt_5dek429m,org_xll4zklo,upgrade_enterprise,event,2025-06-03,False,False
mkt_0ttd78pr,org_teiyzcot,welcome,in_app,2025-07-13,False,False
mkt_wy8zoi9h,org_pht0hl9x,welcome,in_app,2025-06-25,False,False
mkt_dv9nm301,org_jxepq85j,welcome,in_app,2025-05-09,True,False
mkt_dvvh6sd4,org_gv0e38da,webinar_finops,ads,2025-08-25,False,False
mkt_h4zx5bt8,org_ykl1cq99,upgrade_pro,event,2025-07-16,False,False
mkt_zeh3rprg,org_w3zp08j3,security_week,in_app,2025-05-28,False,False
mkt_ygo2ype4,org_jxepq85j,security_week,email,2025-07-12,False,False
mkt_cwsjb4lv,org_pvs7hzio,welcome,event,2025-08-20,False,False
mkt_crfmksli,org_1t2tala7,upgrade_pro,email,2025-08-21,True,False
mkt_z63ivv1e,org_nam148p0,welcome,ads,2025-05-10,False,False
mkt_rk0vf616,org_pja1wj0t,security_week,event,2025-06-14,False,False
mkt_d3cv0l5c,org_vyie6ivw,security_week,event,2025-05-08,False,False
mkt_098jrpg7,org_gv0e38da,genai_launch,ads,2025-08-24,True,False
mkt_39zobzou,org_ykl1cq99,webinar_finops,email,2025-06-06,True,False
mkt_jj30tldo,org_om5igqpk,webinar_finops,ads,2025-06-14,True,False
mkt_1va1qoxm,org_5935a0l7,upgrade_pro,ads,2025-08-31,True,True
mkt_8bvzl5uq,org_i7p5tb94,welcome,email,2025-08-12,True,True
mkt_w6b9w5zq,org_5iqvnb4g,upgrade_enterprise,email,2025-06-28,False,False
mkt_w6l87psc,org_fel6246h,security_week,event,2025-08-04,False,False
mkt_h8q7qrer,org_cvs4f8cg,webinar_finops,ads,2025-08-13,True,False
mkt_ika7lxx0,org_he7ur23g,upgrade_enterprise,ads,2025-06-24,True,False
mkt_8dw54i3o,org_wnnhj7xv,welcome,email,2025-05-22,False,True
mkt_6gil6dtx,org_vyie6ivw,genai_launch,event,2025-07-06,False,True
mkt_ljk85jyy,org_pseimvih,webinar_finops,email,2025-08-26,False,False
mkt_fk31avpm,org_jxepq85j,webinar_finops,event,2025-06-02,False,False
mkt_6dysx9oj,org_gv0e38da,security_week,email,2025-06-18,True,False
mkt_wudrgtz6,org_rixa11dp,webinar_finops,event,2025-05-30,False,True
mkt_ql3e49yw,org_1swjckjl,upgrade_pro,email,2025-08-05,True,False
mkt_s3nc62ah,org_dppq0y9d,security_week,event,2025-07-14,False,False
mkt_nwgu9b8i,org_1t2tala7,upgrade_enterprise,event,2025-06-05,False,False
mkt_nnu7pggm,org_tvhhpbmy,genai_launch,ads,2025-06-30,True,False
mkt_inudc32g,org_vyie6ivw,welcome,email,2025-08-27,True,False
mkt_y422kkwf,org_t1ghr09s,security_week,email,2025-06-20,False,False
mkt_apg0jg3y,org_sg65kxvf,genai_launch,email,2025-06-16,True,False
mkt_tiihn70n,org_xaji0y6d,webinar_finops,event,2025-08-18,False,False
mkt_6jbp33gi,org_8mdd4v30,welcome,in_app,2025-08-13,True,False
mkt_unwelajm,org_gv0e38da,webinar_finops,in_app,2025-05-11,False,False
mkt_3um94w73,org_0lzjjege,webinar_finops,event,2025-08-15,True,False
mkt_9v5745ip,org_wm31yiha,welcome,email,2025-05-20,False,False
mkt_65plld5o,org_he7ur23g,webinar_finops,in_app,2025-07-17,True,False
mkt_bq2sa12m,org_xll4zklo,security_week,in_app,2025-07-25,False,False
mkt_esq790vo,org_7e8g8jdp,welcome,in_app,2025-06-24,False,True
mkt_n8pvwjaz,org_pvs7hzio,webinar_finops,email,2025-07-26,True,False
mkt_q4x55pb4,org_8mdd4v30,welcome,ads,2025-07-22,False,True
mkt_w6c8hs28,org_253j2d54,upgrade_enterprise,event,2025-05-15,True,False
mkt_7qmrmplx,org_y9v86wzs,upgrade_enterprise,event,2025-05-18,False,True
mkt_c0padrku,org_rixa11dp,webinar_finops,in_app,2025-05-17,False,True
mkt_0gkh8vxp,org_5lxo6qji,upgrade_pro,event,2025-07-20,False,False
mkt_sa97l6x2,org_kdgigatj,genai_launch,ads,2025-07-01,False,False
mkt_oz2imb30,org_chj755nf,upgrade_pro,email,2025-05-08,False,False
mkt_jguc3tgl,org_uzfk8ut0,upgrade_pro,event,2025-07-13,False,False
mkt_qkbec54t,org_y9v86wzs,webinar_finops,email,2025-07-27,False,False
mkt_59pgn3s2,org_i7p5tb94,genai_launch,in_app,2025-07-11,True,False
mkt_w1ixu1ou,org_nam148p0,genai_launch,in_app,2025-08-20,True,False
mkt_bnlma4ac,org_253j2d54,genai_launch,email,2025-06-23,True,False
mkt_1puvd3xa,org_n9j2qp89,welcome,in_app,2025-06-13,False,False
mkt_k74f5zqs,org_dhylurtp,upgrade_pro,event,2025-05-16,False,False
mkt_1bhlf80h,org_fel6246h,webinar_finops,in_app,2025-07-31,False,False
mkt_kkwjsv0z,org_1t2tala7,welcome,email,2025-07-18,True,False
mkt_ityfippr,org_l58kxo9t,upgrade_enterprise,ads,2025-08-16,True,False
mkt_46qheqkm,org_zbikcidk,genai_launch,event,2025-07-15,True,False
mkt_qpy6n7ql,org_okep7y6w,upgrade_pro,in_app,2025-07-21,True,False
mkt_bw66v3jr,org_5935a0l7,security_week,in_app,2025-07-07,False,False
mkt_1njkiksm,org_874frhoc,genai_launch,ads,2025-08-22,False,False
mkt_v4qqj3a1,org_3t60rjiw,webinar_finops,email,2025-08-21,True,False
mkt_iopra5a5,org_dhylurtp,genai_launch,event,2025-06-15,True,True
mkt_pmlqhdlq,org_afeyuhz1,upgrade_enterprise,email,2025-08-03,False,False
mkt_h1cv2xb4,org_0lvsnujz,welcome,email,2025-07-23,True,False
mkt_02nmsikj,org_5iqvnb4g,upgrade_enterprise,email,2025-07-31,True,False
mkt_i92xpi86,org_l58kxo9t,welcome,ads,2025-05-25,False,False
mkt_5eo9w6ya,org_y9v86wzs,security_week,in_app,2025-07-14,True,False
mkt_8jb90c03,org_pja1wj0t,webinar_finops,ads,2025-06-19,True,False
mkt_v1npcyvu,org_ujv6oh9s,upgrade_enterprise,ads,2025-06-30,False,False
mkt_049dd5s0,org_8mdd4v30,security_week,event,2025-05-14,False,True
mkt_q7oc0qpd,org_xaji0y6d,genai_launch,event,2025-06-14,True,False
mkt_xxsykqvo,org_5iqvnb4g,upgrade_pro,email,2025-08-20,False,False
mkt_x2n5zane,org_1t2tala7,welcome,email,2025-06-30,False,False
mkt_o9vaxczz,org_uzfk8ut0,genai_launch,email,2025-08-18,True,False
mkt_yagzr64l,org_gv0e38da,webinar_finops,in_app,2025-06-06,False,False
mkt_4ywp6cbc,org_trp0j43d,upgrade_pro,in_app,2025-05-24,False,False
mkt_5tnll5hv,org_nam148p0,welcome,in_app,2025-08-23,False,False
mkt_dq0mjkke,org_cwi64ciy,upgrade_pro,email,2025-07-05,False,False
mkt_gvka65fz,org_9t84azyt,security_week,ads,2025-06-16,True,False
mkt_2rimc6y1,org_8mdd4v30,welcome,in_app,2025-08-02,False,False
mkt_ol5rkh87,org_7e8g8jdp,webinar_finops,event,2025-08-05,False,False
mkt_cyamnj8p,org_t9nt3w5u,security_week,email,2025-05-28,True,False
mkt_l3m871ng,org_5935a0l7,genai_launch,event,2025-07-29,False,False
mkt_etl53cuk,org_i7p5tb94,webinar_finops,email,2025-06-07,False,False
mkt_52cg99l3,org_ohp6vz41,security_week,ads,2025-08-12,False,False
mkt_49dq1gt7,org_he7ur23g,welcome,event,2025-06-04,False,False
mkt_dht8d610,org_41ibljh7,upgrade_pro,in_app,2025-05-07,False,False
mkt_98cjnjz9,org_sg65kxvf,security_week,email,2025-08-30,True,False
mkt_g6dvnq49,org_hv3a3zmf,genai_launch,email,2025-05-09,False,False
mkt_440dclqg,org_ofqewaou,welcome,email,2025-08-12,False,True
mkt_dd0dilxn,org_ir4cowgz,upgrade_enterprise,ads,2025-08-05,True,False
mkt_48lbclap,org_dzr1yxr2,upgrade_pro,ads,2025-07-25,True,False
mkt_dz6w5owk,org_dbdw2pcn,security_week,email,2025-08-30,False,False
mkt_1lo4p0k9,org_cwi64ciy,webinar_finops,email,2025-06-13,False,False
mkt_k20gvf74,org_chj755nf,security_week,email,2025-06-15,False,False
mkt_vmblcw0d,org_x7eedtjv,welcome,event,2025-06-03,False,False
mkt_pdznxydc,org_dppq0y9d,upgrade_enterprise,ads,2025-06-23,False,False
mkt_14zsexe0,org_pht0hl9x,security_week,email,2025-06-29,True,True
mkt_of37fd3m,org_ktakpuxq,upgrade_pro,ads,2025-07-27,False,False
mkt_wg24unft,org_ofqewaou,webinar_finops,in_app,2025-08-03,False,False
mkt_wr2z0auf,org_cwi64ciy,upgrade_pro,ads,2025-06-10,True,False
mkt_2w7wr1tq,org_dzr1yxr2,genai_launch,in_app,2025-06-17,False,False
mkt_zfb8x6jm,org_wm31yiha,upgrade_enterprise,in_app,2025-05-15,False,False
mkt_re2u7fmk,org_zhwjr64d,upgrade_pro,email,2025-07-22,False,False
mkt_gzbys7xz,org_pvs7hzio,upgrade_enterprise,event,2025-08-30,True,False
mkt_fwsankb2,org_pseimvih,welcome,ads,2025-06-10,False,False
mkt_3jpmkrq2,org_wnnhj7xv,upgrade_enterprise,in_app,2025-07-26,False,False
mkt_yvmza5w8,org_kdgigatj,security_week,email,2025-08-11,False,False
mkt_vloyhdow,org_om5igqpk,webinar_finops,email,2025-05-16,True,False
mkt_m2hut7p5,org_ir4cowgz,genai_launch,ads,2025-05-17,True,False
mkt_mz6w3co8,org_g0fn9xuy,welcome,in_app,2025-08-19,True,False
mkt_pe74add0,org_4zw9xa3k,security_week,email,2025-05-06,True,False
mkt_gn7rvxq5,org_5935a0l7,webinar_finops,event,2025-07-05,False,False
mkt_1whal104,org_wm31yiha,webinar_finops,email,2025-05-25,False,False
mkt_s210u8ul,org_d14ve92m,genai_launch,email,2025-06-13,False,False
mkt_v1j308ip,org_53lc58dr,welcome,ads,2025-08-27,True,False
mkt_uv58ohcu,org_dbdw2pcn,upgrade_enterprise,in_app,2025-07-06,True,False
mkt_0e0r3jss,org_trp0j43d,upgrade_enterprise,event,2025-08-15,True,False
mkt_3t14lyf6,org_xll4zklo,upgrade_pro,event,2025-07-14,False,False
mkt_nxxx5f6z,org_dzr1yxr2,upgrade_pro,in_app,2025-05-16,True,False
mkt_61dhihps,org_ly8ozcyw,upgrade_pro,event,2025-06-26,False,False
mkt_mtk7p6xs,org_c11ertj5,genai_launch,email,2025-06-02,False,False
mkt_voltrjkl,org_pvs7hzio,webinar_finops,event,2025-05-10,False,False
mkt_umcmh7lm,org_okep7y6w,welcome,in_app,2025-07-08,False,False
mkt_2lw7zrtq,org_7e8g8jdp,welcome,email,2025-06-08,True,False
mkt_j8cw8n57,org_afeyuhz1,welcome,in_app,2025-07-28,False,True
mkt_ple0ewrj,org_i3qk2iag,security_week,event,2025-06-13,True,False
mkt_iwml12p5,org_tvhhpbmy,genai_launch,email,2025-05-16,False,False
mkt_wpvi06b8,org_a7tz0ync,security_week,email,2025-06-17,True,False
mkt_msg4ogb1,org_zbikcidk,security_week,in_app,2025-07-22,False,False
mkt_lrxgkekt,org_d14ve92m,welcome,in_app,2025-07-14,True,False
mkt_0kxgntus,org_jxepq85j,webinar_finops,email,2025-07-08,False,False
mkt_jxbcwsba,org_9mx2x18h,webinar_finops,event,2025-08-18,False,False
mkt_h6tc45pi,org_teiyzcot,webinar_finops,ads,2025-05-19,True,True
mkt_2so0dmjp,org_jxepq85j,welcome,email,2025-06-04,False,False
mkt_aifowp47,org_fel6246h,security_week,in_app,2025-06-03,False,False
mkt_3ozrblh7,org_g8sbi4q2,webinar_finops,email,2025-06-25,False,False
mkt_4kudyz3m,org_ykl1cq99,upgrade_enterprise,event,2025-06-06,True,False
mkt_qwy2nb95,org_1swjckjl,security_week,ads,2025-06-25,False,False
mkt_8804xxu4,org_pvs7hzio,webinar_finops,ads,2025-06-30,False,False
mkt_yq5tdfgj,org_ohp6vz41,upgrade_enterprise,in_app,2025-08-27,False,False
mkt_7nrskoqv,org_3t60rjiw,upgrade_enterprise,email,2025-06-24,False,False
mkt_333c2uud,org_kdgigatj,upgrade_pro,email,2025-08-27,True,False
mkt_sqncuyk2,org_wnnhj7xv,welcome,ads,2025-07-11,False,False
mkt_vfhd7wg1,org_tvhhpbmy,welcome,event,2025-07-06,False,False
mkt_1sxxrppn,org_ykl1cq99,genai_launch,ads,2025-08-13,False,False
mkt_l6rnkwxz,org_53lc58dr,security_week,ads,2025-07-05,True,False
mkt_wl9pqrmo,org_xll4zklo,upgrade_pro,email,2025-07-19,False,False
mkt_u803jw6r,org_3t60rjiw,genai_launch,in_app,2025-08-08,False,False
mkt_8ykehvq9,org_xaji0y6d,welcome,ads,2025-08-08,True,False
mkt_xd8xq41w,org_teiyzcot,genai_launch,ads,2025-05-29,True,False
mkt_jx3xyrg7,org_ly8ozcyw,webinar_finops,ads,2025-06-28,False,False
mkt_qsodmx0r,org_uzfk8ut0,webinar_finops,ads,2025-08-22,False,False
mkt_dt5nhxf4,org_wm31yiha,upgrade_enterprise,in_app,2025-05-23,False,False
mkt_t8ma1024,org_pnsm43d8,upgrade_pro,email,2025-07-29,True,False
mkt_rv3nsxof,org_cwi64ciy,security_week,event,2025-08-13,False,False
mkt_6t6weggh,org_zhwjr64d,upgrade_enterprise,ads,2025-05-16,False,False
mkt_02wpkqj3,org_h2m5zja8,webinar_finops,email,2025-05-23,False,False
mkt_9qzj9yr3,org_5iqvnb4g,welcome,ads,2025-06-05,False,False
mkt_3ikuzu9s,org_3t60rjiw,webinar_finops,event,2025-07-29,False,True
mkt_h7n1bqg3,org_cvs4f8cg,upgrade_enterprise,event,2025-07-29,True,False
mkt_dcmyxbd0,org_afeyuhz1,welcome,email,2025-05-24,False,False
mkt_7q2jbtzg,org_l58kxo9t,upgrade_pro,event,2025-08-28,False,False
mkt_tld6f0n3,org_l58kxo9t,welcome,ads,2025-07-13,False,False
mkt_it2vqymh,org_xaji0y6d,webinar_finops,event,2025-08-04,True,False
mkt_p9nymsor,org_t1ghr09s,genai_launch,event,2025-06-20,False,True
mkt_qetjdh23,org_trp0j43d,security_week,event,2025-06-15,False,False
mkt_1wcgv6lr,org_9mx2x18h,upgrade_pro,event,2025-07-19,False,False
mkt_lwp47lz0,org_c11ertj5,upgrade_enterprise,event,2025-06-17,False,False
mkt_o158j8h1,org_pbhsahxt,security_week,email,2025-08-05,False,False
mkt_9yx6yinw,org_3t60rjiw,welcome,in_app,2025-08-31,False,False
mkt_4uf3s9m8,org_phr62gds,webinar_finops,event,2025-05-11,False,False
mkt_yi038z2f,org_trp0j43d,genai_launch,email,2025-07-05,True,False
mkt_s1o7d3y8,org_9t84azyt,upgrade_pro,email,2025-08-21,False,False
mkt_2fjxlfn7,org_d14ve92m,webinar_finops,event,2025-05-30,True,False
mkt_v2t3flwl,org_dbdw2pcn,upgrade_pro,ads,2025-05-23,False,False
mkt_91qjwnnh,org_wm31yiha,webinar_finops,ads,2025-06-30,False,False
mkt_n3k7dd1t,org_cwi64ciy,welcome,in_app,2025-06-03,False,True
mkt_46mh7g8y,org_ykl1cq99,upgrade_pro,email,2025-06-02,True,False
mkt_fh3xdvq8,org_t1ghr09s,upgrade_pro,ads,2025-05-31,True,False
mkt_pkd2krcn,org_l58kxo9t,welcome,email,2025-06-07,True,True
mkt_ebcxiijc,org_dhylurtp,security_week,ads,2025-07-21,True,False
mkt_dgghohs5,org_wnnhj7xv,webinar_finops,ads,2025-06-30,False,False
mkt_ok6bu9xr,org_t9nt3w5u,webinar_finops,in_app,2025-08-01,False,False
mkt_dt1n0nrx,org_okep7y6w,welcome,in_app,2025-05-27,False,False
mkt_yco8rbt4,org_53lc58dr,genai_launch,email,2025-06-27,False,True
mkt_obks3ii3,org_l58kxo9t,security_week,in_app,2025-07-06,True,False
mkt_f4x2jpkv,org_phr62gds,security_week,event,2025-08-19,True,False
mkt_cbzyiyn6,org_xaji0y6d,webinar_finops,ads,2025-07-07,False,False
mkt_2u8z1xie,org_trp0j43d,security_week,email,2025-05-14,False,False
mkt_39zvyec5,org_9t84azyt,welcome,event,2025-06-23,False,False
mkt_udotuqaj,org_7e8g8jdp,webinar_finops,email,2025-07-05,True,False
mkt_elivwoe5,org_tvhhpbmy,webinar_finops,event,2025-08-29,False,True
mkt_8oagp01t,org_vyie6ivw,upgrade_pro,email,2025-07-09,False,False
mkt_snja57i1,org_wm31yiha,upgrade_pro,email,2025-08-22,False,False
mkt_niskywco,org_0lvsnujz,webinar_finops,email,2025-06-10,True,False
mkt_q5ldl7nh,org_dbdw2pcn,webinar_finops,ads,2025-07-30,False,False
mkt_ymafcb3d,org_x7eedtjv,security_week,ads,2025-07-01,False,False
mkt_6idlswzu,org_vyie6ivw,genai_launch,in_app,2025-08-13,False,False
mkt_ah35qrr4,org_874frhoc,upgrade_enterprise,event,2025-08-02,False,False
mkt_zgms66ke,org_t9nt3w5u,security_week,event,2025-06-12,False,True
mkt_6zadotiw,org_h2m5zja8,upgrade_enterprise,ads,2025-06-20,False,False
mkt_tlinj1q3,org_41ibljh7,webinar_finops,in_app,2025-05-18,False,False
mkt_q5pcnil8,org_ofqewaou,genai_launch,ads,2025-06-25,False,False
mkt_472qw44x,org_ofqewaou,security_week,event,2025-06-07,False,False
mkt_riigup30,org_zhwjr64d,security_week,email,2025-07-16,False,True
mkt_l1r99m2k,org_teiyzcot,security_week,event,2025-06-12,False,False
mkt_ktbk5p24,org_9t84azyt,security_week,email,2025-08-26,False,False
mkt_t9n44fbv,org_om5igqpk,upgrade_pro,in_app,2025-06-18,False,False
mkt_46mu62oe,org_ohp6vz41,welcome,event,2025-06-25,True,False
mkt_dr9rlqk0,org_kdgigatj,welcome,email,2025-05-15,False,False
mkt_pqs2fnuk,org_253j2d54,security_week,ads,2025-05-19,False,False
mkt_m7y1uvjy,org_41ibljh7,upgrade_pro,email,2025-08-22,False,False
mkt_tmp4nvv7,org_1t2tala7,upgrade_enterprise,event,2025-07-01,False,False
mkt_8zoheotb,org_253j2d54,webinar_finops,email,2025-06-01,True,False
mkt_1ppqvq1h,org_nam148p0,genai_launch,ads,2025-08-09,True,True
mkt_u3fiqg01,org_wm31yiha,welcome,event,2025-08-28,True,False
mkt_pyd819et,org_253j2d54,upgrade_pro,event,2025-07-15,False,False
mkt_pg2o8xgh,org_a7tz0ync,webinar_finops,ads,2025-07-02,False,False
mkt_iy1bfw7j,org_1n13jcat,upgrade_pro,ads,2025-08-29,False,False
mkt_n23648n9,org_kdgigatj,welcome,in_app,2025-08-21,False,False
mkt_ji7omemt,org_pja1wj0t,webinar_finops,in_app,2025-05-13,False,False
mkt_o2vdsizb,org_ir4cowgz,upgrade_pro,ads,2025-08-20,False,False
mkt_25jt3mt2,org_cvs4f8cg,upgrade_enterprise,email,2025-06-06,True,False
mkt_md8w1sag,org_phr62gds,upgrade_pro,in_app,2025-07-20,True,True
mkt_mlf2l9o9,org_41ibljh7,webinar_finops,ads,2025-08-10,False,False
mkt_8n2r48tw,org_253j2d54,security_week,ads,2025-07-04,True,False
mkt_qoybz8gi,org_ofqewaou,welcome,email,2025-08-31,False,False
mkt_cr6d86u8,org_253j2d54,welcome,in_app,2025-07-16,False,False
mkt_781xtqsr,org_zbikcidk,welcome,email,2025-07-16,True,False
mkt_7sh2c23u,org_1swjckjl,genai_launch,ads,2025-08-15,False,False
mkt_2g3rxokp,org_5lxo6qji,upgrade_enterprise,event,2025-08-24,False,False
mkt_i1tsqacb,org_dzr1yxr2,welcome,in_app,2025-06-06,False,True
mkt_slyfay0x,org_t9nt3w5u,upgrade_pro,email,2025-07-22,False,True
mkt_a0rk8cjr,org_ir4cowgz,genai_launch,event,2025-08-15,False,False
mkt_e5c5jo5l,org_i7p5tb94,genai_launch,in_app,2025-07-23,False,False
mkt_02moyqj3,org_cvs4f8cg,webinar_finops,ads,2025-06-20,False,True
mkt_izbt1kt7,org_teiyzcot,welcome,ads,2025-08-24,False,False
mkt_ga8sr6yh,org_afeyuhz1,genai_launch,ads,2025-08-02,False,False
mkt_txp25m9f,org_dzr1yxr2,webinar_finops,in_app,2025-07-27,False,False
mkt_erjxmzwq,org_l58kxo9t,upgrade_pro,event,2025-05-17,True,False
mkt_dbdpv4re,org_axeqbnhl,webinar_finops,event,2025-08-24,True,False
mkt_wmub4f0m,org_c11ertj5,upgrade_enterprise,ads,2025-06-26,False,False
mkt_iz8qajxh,org_phr62gds,upgrade_enterprise,in_app,2025-06-08,False,False
mkt_rmf6m8wn,org_h2m5zja8,upgrade_pro,event,2025-05-16,True,False
mkt_lephvpkf,org_pht0hl9x,webinar_finops,ads,2025-05-22,True,False
mkt_a2m7k498,org_0lzjjege,upgrade_enterprise,ads,2025-06-23,False,False
mkt_6k33ufev,org_8mdd4v30,welcome,event,2025-08-21,True,False
mkt_stygx886,org_pnsm43d8,security_week,email,2025-06-10,False,False
mkt_0i7p2r5j,org_uzfk8ut0,genai_launch,in_app,2025-05-18,False,False
mkt_glwmk6sf,org_i7p5tb94,security_week,email,2025-08-09,False,True
mkt_9nrmozl6,org_nam148p0,security_week,in_app,2025-06-06,False,False
mkt_5x4wu1i7,org_zhwjr64d,security_week,email,2025-07-28,False,False
mkt_xxeq58wz,org_d14ve92m,genai_launch,ads,2025-05-14,False,False
mkt_uaczrre5,org_pvs7hzio,webinar_finops,email,2025-05-28,False,False
mkt_oz83ejfb,org_t1ghr09s,upgrade_enterprise,in_app,2025-07-22,True,False
mkt_ovb1zj39,org_l58kxo9t,webinar_finops,email,2025-07-10,False,False
mkt_6yfi7eq3,org_h2m5zja8,security_week,in_app,2025-08-29,False,False
mkt_o6j8lu25,org_ktakpuxq,webinar_finops,event,2025-06-24,False,False
mkt_wsevi9v9,org_c11ertj5,upgrade_pro,ads,2025-07-16,False,False
mkt_j2fuw48x,org_t9nt3w5u,welcome,event,2025-08-29,False,False
mkt_lpoy22cm,org_pbhsahxt,genai_launch,email,2025-07-03,False,False
mkt_5agp60q2,org_pja1wj0t,upgrade_enterprise,email,2025-06-20,False,False
mkt_oazfuuzw,org_xll4zklo,genai_launch,in_app,2025-06-15,False,False
mkt_p4o5xkqr,org_kdgigatj,security_week,event,2025-07-03,False,False
mkt_4zlxb7gi,org_ujv6oh9s,upgrade_pro,event,2025-07-21,False,False
mkt_orfzcp83,org_ujv6oh9s,upgrade_pro,ads,2025-08-31,True,False
mkt_juwliuvj,org_ohp6vz41,welcome,event,2025-07-09,True,True
mkt_40y52ygq,org_phr62gds,welcome,email,2025-08-28,True,False
mkt_ymh33dha,org_t9nt3w5u,security_week,email,2025-06-29,False,False
mkt_rji6yb9p,org_hv3a3zmf,upgrade_enterprise,in_app,2025-08-30,True,False
mkt_dgkrjwtg,org_5iqvnb4g,webinar_finops,in_app,2025-08-30,False,False
mkt_3fimlcbi,org_zhwjr64d,security_week,ads,2025-05-22,False,False
mkt_edbznmtr,org_9mx2x18h,upgrade_enterprise,email,2025-06-06,False,False
mkt_28j9bf63,org_pht0hl9x,upgrade_enterprise,in_app,2025-06-05,False,False
mkt_y8ocvf34,org_3t60rjiw,upgrade_enterprise,email,2025-08-14,False,False
mkt_ei2brsv4,org_om5igqpk,upgrade_enterprise,email,2025-05-23,False,False
mkt_3056m00l,org_xaji0y6d,upgrade_enterprise,event,2025-05-17,False,False
mkt_879w5dy4,org_kdgigatj,upgrade_enterprise,event,2025-06-11,True,False
mkt_lre7pi8w,org_41ibljh7,upgrade_enterprise,email,2025-08-31,False,False
mkt_eji4p0e4,org_dzr1yxr2,genai_launch,in_app,2025-06-02,True,False
mkt_y5x6zie5,org_rixa11dp,upgrade_enterprise,in_app,2025-05-08,False,True
mkt_apcbflun,org_5iqvnb4g,genai_launch,in_app,2025-05-15,False,False
mkt_3ypq5lyy,org_he7ur23g,upgrade_enterprise,in_app,2025-05-21,True,True
mkt_p6s0vdck,org_c11ertj5,security_week,email,2025-05-14,True,False
mkt_1040vrss,org_afeyuhz1,upgrade_enterprise,event,2025-08-06,True,False
mkt_dvb26xni,org_cvs4f8cg,webinar_finops,event,2025-08-16,False,True
mkt_sosz0d3m,org_pbhsahxt,welcome,in_app,2025-06-13,True,False
mkt_pv9wxn91,org_i7p5tb94,welcome,in_app,2025-06-20,False,False
mkt_tfrsa8zf,org_pseimvih,webinar_finops,event,2025-08-07,False,False
mkt_awty7kfg,org_id25owf7,welcome,email,2025-08-26,False,False
mkt_hpas0zbt,org_h2m5zja8,genai_launch,email,2025-08-18,False,False
mkt_bop51v9n,org_tvhhpbmy,upgrade_enterprise,ads,2025-05-05,False,False
mkt_xmkto6jr,org_wm31yiha,security_week,email,2025-05-06,False,False
mkt_u7nspn5m,org_sg65kxvf,webinar_finops,in_app,2025-08-23,False,False
mkt_rdpmby23,org_5lxo6qji,genai_launch,ads,2025-06-21,False,False
mkt_hk7dbwpv,org_kdgigatj,genai_launch,in_app,2025-06-11,False,False
mkt_fzet8p1h,org_ktakpuxq,welcome,email,2025-06-22,False,False
mkt_1zriydru,org_w3zp08j3,upgrade_enterprise,email,2025-07-17,False,True
mkt_d24dkrf4,org_ykl1cq99,upgrade_enterprise,in_app,2025-08-08,False,False
mkt_fxen3mac,org_phr62gds,webinar_finops,email,2025-07-03,True,False
